year,state_seller,sector_seller,seller,state_buyer,sector_buyer,buyer,amount
1999,3,6,196,13,16,229,117.79305
1996,3,6,196,4,7,237,72.02388
1996,3,6,196,13,4,239,95.026505
1998,3,6,196,7,19,250,88.293556
1999,3,6,196,1,18,253,75.570984
1998,3,6,196,5,20,258,116.3899
1996,3,6,196,10,6,264,100.67756
1997,3,6,196,5,13,270,84.32933
1997,3,6,196,11,20,281,117.64993
1998,3,6,196,14,9,287,89.82782
2000,3,6,196,6,12,295,87.905739
1998,3,6,196,10,20,310,103.00993
2000,3,6,196,7,13,311,98.166145
2000,3,6,196,15,2,314,111.31624
1996,3,6,196,12,9,341,86.202553
2000,3,6,196,14,6,351,105.1963
1997,3,6,196,15,19,363,125.01054
2000,3,6,196,2,7,366,102.52956
1996,3,6,196,2,7,366,116.05762
1995,3,6,196,9,7,372,103.38831
1997,3,6,196,11,15,389,109.8968
2000,3,6,196,6,15,391,93.929199
1999,3,6,196,6,15,391,99.286964
1998,3,6,196,11,10,405,121.86372
1999,3,6,196,1,20,414,94.020622
1998,3,6,196,10,16,419,108.14899
1998,3,6,196,4,14,433,104.39733
1998,3,6,196,7,3,451,113.98273
1999,3,6,196,7,10,453,120.92345
2000,3,6,196,10,15,456,110.82898
1995,3,6,196,5,11,482,117.14839
1998,3,6,196,2,5,522,98.469597
1996,3,6,196,1,10,525,121.15211
1998,3,6,196,14,17,534,132.22075
1995,3,6,196,1,10,538,107.6143
1997,3,6,196,11,15,541,111.26988
2000,3,6,196,11,11,592,128.70923
1996,3,6,196,6,7,597,121.86817
1996,3,6,196,7,1,598,122.31433
1999,3,6,196,15,2,602,125.51679
1999,3,6,196,9,1,612,138.12836
1995,3,6,196,2,20,617,103.88586
1996,3,6,196,12,6,625,121.00161
1995,3,6,196,4,7,627,115.05338
1996,3,6,196,11,11,630,135.94939
1995,3,6,196,1,12,631,121.5068
1995,3,6,196,13,15,633,136.11243
1996,3,6,196,5,8,660,126.46522
2000,3,6,196,5,8,660,122.65993
1995,3,6,196,12,12,695,159.77425
1995,3,6,196,4,15,696,142.66359
1995,3,6,196,2,15,709,140.89264
1998,3,6,196,2,6,712,140.37108
1996,3,6,196,13,20,729,161.19585
1995,3,6,196,9,8,739,129.35539
2000,3,6,196,12,18,744,185.24022
1997,3,6,196,12,19,751,167.79919
1997,3,6,196,9,17,757,158.53247
1999,3,6,196,8,17,765,153.04642
1995,3,6,196,12,14,766,138.17787
1999,3,6,196,12,2,773,155.00655
1998,3,6,196,9,6,784,127.14223
1996,3,6,196,1,7,786,120.1468
1995,3,6,196,4,10,797,143.01465
1997,3,6,196,14,20,803,170.70877
1997,3,6,196,14,11,809,141.74681
1997,3,6,196,8,2,834,135.4561
1995,3,6,196,7,16,835,160.6539
2000,3,6,196,5,15,845,145.30049
1995,3,6,196,14,12,858,163.7164
1995,3,6,196,4,4,859,139.60289
2000,3,6,196,6,20,871,162.21442
1999,3,6,196,5,10,877,151.55489
1996,3,6,196,12,4,888,166.25975
2000,3,6,196,7,6,893,157.91748
1999,6,1,197,4,9,25,73.280075
1997,6,1,197,13,7,26,67.448921
1999,6,1,197,2,4,39,78.360474
1996,6,1,197,10,2,117,55.114574
2000,6,1,197,6,11,118,69.550507
1995,6,1,197,6,11,118,74.484169
1996,6,1,197,6,11,118,80.283623
1997,6,1,197,13,9,128,77.587791
1995,6,1,197,8,15,141,72.085289
1999,6,1,197,1,18,144,70.959679
1996,6,1,197,3,19,154,75.734932
2000,6,1,197,1,20,158,103.81523
1997,6,1,197,14,8,165,83.886223
2000,6,1,197,8,16,188,92.2827
1998,6,1,197,7,12,199,107.42715
1998,6,1,197,9,20,216,96.635048
1998,6,1,197,2,3,218,69.757034
1996,6,1,197,12,4,219,86.61042
1997,6,1,197,7,12,220,81.368164
2000,6,1,197,2,10,223,98.810249
2000,6,1,197,2,14,238,85.246422
1999,6,1,197,1,4,254,84.520996
1998,6,1,197,7,16,262,90.896347
2000,6,1,197,2,13,263,106.2411
1996,6,1,197,11,18,269,97.716156
1999,6,1,197,3,13,276,101.53038
1997,6,1,197,11,20,281,111.01643
1999,6,1,197,11,5,282,90.045311
1999,6,1,197,9,5,298,95.303528
1998,6,1,197,9,5,298,104.88324
1995,6,1,197,2,10,300,64.62709
1997,6,1,197,6,11,309,97.039421
1999,6,1,197,8,16,313,99.428955
1996,6,1,197,15,2,314,88.991249
2000,6,1,197,5,8,319,91.666039
1999,6,1,197,9,5,321,104.70112
1997,6,1,197,15,2,332,105.79412
1999,6,1,197,9,1,353,95.281151
1997,6,1,197,9,14,356,116.297
2000,6,1,197,13,11,362,107.48787
1999,6,1,197,13,11,362,107.05255
1996,6,1,197,15,19,363,102.90264
1999,6,1,197,5,20,368,93.967735
1995,6,1,197,9,7,372,95.786934
1995,6,1,197,6,2,387,83.20665
1999,6,1,197,2,6,412,101.8456
1998,6,1,197,4,9,422,99.279884
1997,6,1,197,9,5,426,125.55477
1997,6,1,197,7,3,451,97.063545
2000,6,1,197,14,14,466,120.13515
1998,6,1,197,2,6,474,91.416557
1996,6,1,197,5,9,477,107.83377
2000,6,1,197,11,17,491,112.41688
1997,6,1,197,13,16,492,119.56339
1997,6,1,197,10,1,505,111.0089
1996,6,1,197,1,18,509,117.34117
1995,6,1,197,9,3,510,110.63297
1995,6,1,197,9,3,510,102.38737
2000,6,1,197,14,12,533,114.94691
2000,6,1,197,1,19,565,134.54166
1999,6,1,197,4,5,614,119.74934
1996,6,1,197,3,11,619,127.80777
2000,6,1,197,1,6,620,99.033913
2000,6,1,197,9,14,628,135.82906
1997,6,1,197,9,15,643,142.12419
2000,6,1,197,5,2,645,129.51579
1999,6,1,197,15,14,683,136.80276
1995,6,1,197,4,15,696,139.32706
2000,6,1,197,2,4,698,117.78024
2000,6,1,197,3,6,707,131.52945
1995,6,1,197,2,5,728,118.06624
1996,6,1,197,3,15,740,131.75722
1999,6,1,197,10,7,741,155.79242
1997,6,1,197,5,8,742,120.85448
1998,6,1,197,1,20,746,135.95999
1997,6,1,197,8,17,765,158.31894
1995,6,1,197,11,4,774,149.12512
1997,6,1,197,9,6,784,143.09515
2000,6,1,197,1,7,786,125.39656
2000,6,1,197,13,10,800,155.17586
1995,6,1,197,7,16,808,145.87573
1996,6,1,197,7,1,843,137.76707
1997,6,1,197,10,3,846,141.11382
2000,6,1,197,6,14,854,142.30444
2000,6,1,197,6,5,865,149.05031
1997,6,1,197,10,4,870,168.32362
2000,6,1,197,9,14,878,154.81514
1997,6,1,197,10,17,885,188.36598
2000,6,2,198,2,4,45,49.775631
1997,6,2,198,8,17,60,72.883827
1996,6,2,198,5,8,64,69.660454
1995,6,2,198,9,1,72,71.911148
1999,6,2,198,8,5,84,60.05196
1998,6,2,198,7,2,95,70.281029
1997,6,2,198,6,11,99,61.581169
1999,6,2,198,9,11,101,70.229347
1999,6,2,198,9,11,101,82.168091
1998,6,2,198,7,15,114,86.15654
2000,6,2,198,15,10,119,82.162613
1996,6,2,198,8,18,122,89.438072
1997,6,2,198,5,15,146,71.883987
1996,6,2,198,3,6,150,69.250351
1998,6,2,198,4,8,156,70.934326
1998,6,2,198,8,17,173,78.856682
2000,6,2,198,12,2,175,79.134766
1995,6,2,198,15,13,176,94.426849
1999,6,2,198,9,6,193,84.987534
1998,6,2,198,8,14,244,109.0247
1997,6,2,198,9,6,248,76.812325
1998,6,2,198,14,2,256,100.79129
2000,6,2,198,8,16,275,95.616234
1997,6,2,198,11,5,282,96.991959
1995,6,2,198,8,15,289,96.39724
1997,6,2,198,10,20,310,121.41898
2000,6,2,198,7,13,311,96.513351
1995,6,2,198,8,12,339,89.976097
2000,6,2,198,7,7,342,94.995621
1999,6,2,198,12,15,359,111.63513
2000,6,2,198,8,4,360,93.422531
1999,6,2,198,7,10,386,95.55542
2000,6,2,198,6,2,387,93.242836
2000,6,2,198,7,6,398,108.07409
1996,6,2,198,11,9,406,101.92329
1999,6,2,198,7,8,408,99.419441
1997,6,2,198,13,16,420,112.35947
1999,6,2,198,2,8,421,86.103737
1999,6,2,198,7,10,428,113.91727
2000,6,2,198,7,4,432,80.918251
2000,6,2,198,2,18,443,105.78673
1997,6,2,198,9,1,459,99.174904
1999,6,2,198,2,9,460,106.15344
2000,6,2,198,14,13,465,121.93533
1995,6,2,198,14,14,466,150.82394
1999,6,2,198,9,3,469,124.43286
1996,6,2,198,14,19,485,130.41025
1997,6,2,198,5,7,515,99.530151
1999,6,2,198,15,7,527,126.57896
1997,6,2,198,11,6,539,121.68798
1995,6,2,198,12,7,551,124.31195
1998,6,2,198,15,10,553,151.00969
1996,6,2,198,3,8,557,112.11958
1996,6,2,198,11,8,564,121.3046
1995,6,2,198,7,19,567,131.32834
2000,6,2,198,3,16,580,129.87798
2000,6,2,198,12,10,606,118.38219
1996,6,2,198,10,5,624,114.10376
2000,6,2,198,4,7,627,132.65117
1998,6,2,198,1,12,631,116.75408
1995,6,2,198,12,11,663,151.7435
2000,6,2,198,7,11,677,134.13713
2000,6,2,198,5,9,705,145.0423
1998,6,2,198,14,20,711,164.87505
2000,6,2,198,1,20,725,142.52744
1999,6,2,198,4,13,726,140.9411
1999,6,2,198,9,2,737,141.53627
1999,6,2,198,11,3,738,139.20325
2000,6,2,198,11,8,781,142.18983
1998,6,2,198,11,9,787,141.99619
1997,6,2,198,14,9,791,166.64224
1997,6,2,198,4,13,793,133.39182
1999,6,2,198,4,10,797,143.80199
1998,6,2,198,15,13,850,156.10335
2000,6,2,198,3,1,862,133.21658
1999,6,2,198,2,17,863,163.92015
1996,6,2,198,9,13,879,166.64485
1996,6,2,198,12,4,888,161.65073
1995,6,2,198,2,9,892,162.89139
1998,6,2,198,2,4,898,150.42999
1996,7,12,199,7,20,20,99.431671
1999,7,12,199,7,20,20,83.543213
1996,7,12,199,6,20,22,90.336113
1999,7,12,199,9,16,29,92.913788
1998,7,12,199,2,4,39,67.905342
1995,7,12,199,14,6,74,76.028313
1998,7,12,199,10,16,82,84.226585
2000,7,12,199,8,5,90,78.548523
2000,7,12,199,11,12,91,95.326591
1997,7,12,199,11,2,102,75.374664
1998,7,12,199,14,4,131,90.809479
1995,7,12,199,11,15,133,101.39333
1995,7,12,199,11,8,145,86.075691
1995,7,12,199,5,5,161,100.98548
2000,7,12,199,4,16,171,97.552567
2000,7,12,199,8,17,173,104.66283
1995,7,12,199,5,10,174,83.572487
1995,7,12,199,15,13,176,106.83856
1998,7,12,199,9,6,193,85.933853
1995,7,12,199,6,4,195,86.100014
1995,7,12,199,15,17,217,106.79777
1999,7,12,199,12,8,226,116.06126
1997,7,12,199,11,16,249,114.09364
1995,7,12,199,9,11,251,105.35319
1998,7,12,199,14,2,256,98.560211
1997,7,12,199,10,18,265,132.12941
1996,7,12,199,12,12,286,110.08817
1996,7,12,199,9,4,290,99.377731
1998,7,12,199,9,4,290,97.159462
1995,7,12,199,10,4,292,98.766693
2000,7,12,199,9,5,298,106.19923
1997,7,12,199,8,14,299,117.56891
1995,7,12,199,8,16,313,130.56599
1995,7,12,199,2,20,315,117.4924
2000,7,12,199,12,15,318,126.21703
1999,7,12,199,12,15,318,125.68269
1996,7,12,199,9,5,321,92.163094
1995,7,12,199,11,8,323,113.31685
1995,7,12,199,5,18,343,112.73153
1999,7,12,199,12,15,344,131.53902
1999,7,12,199,12,14,350,148.65631
1995,7,12,199,7,11,367,114.75077
1995,7,12,199,5,4,371,106.1378
1996,7,12,199,11,15,389,98.601128
1997,7,12,199,11,15,389,134.79604
1998,7,12,199,13,18,390,125.54161
1997,7,12,199,6,12,400,130.93216
1999,7,12,199,2,8,421,119.22738
1995,7,12,199,4,9,422,112.29112
1997,7,12,199,2,6,430,95.890617
1995,7,12,199,10,5,431,110.12101
1998,7,12,199,5,11,482,111.25646
1999,7,12,199,9,18,487,145.91769
1998,7,12,199,13,16,492,141.21693
1996,7,12,199,9,13,498,137.73738
1996,7,12,199,15,5,513,126.24437
2000,7,12,199,8,19,520,149.11836
1995,7,12,199,14,4,543,139.5863
1999,7,12,199,4,9,554,118.19792
1996,7,12,199,6,12,556,128.31715
1996,7,12,199,1,19,565,128.71895
1996,7,12,199,6,4,588,101.47181
1995,7,12,199,1,2,593,137.67015
2000,7,12,199,11,9,594,138.92297
1996,7,12,199,7,1,598,119.55719
1998,7,12,199,12,7,613,147.76695
1996,7,12,199,7,17,621,135.44429
1997,7,12,199,3,11,641,142.56335
2000,7,12,199,1,2,649,129.7088
1997,7,12,199,2,20,690,153.68214
1996,7,12,199,2,15,709,166.54974
1996,7,12,199,5,8,742,142.52254
1998,7,12,199,9,1,755,138.72708
1995,7,12,199,15,18,758,165.66211
1997,7,12,199,14,1,759,136.43401
1995,7,12,199,6,10,761,157.00453
1998,7,12,199,1,7,786,157.75714
2000,7,12,199,1,7,786,173.17619
1998,7,12,199,12,9,799,177.46655
2000,7,12,199,11,11,801,136.57939
1997,7,12,199,7,20,811,138.33334
1997,7,12,199,8,3,848,167.15152
1998,7,12,199,14,13,851,177.90645
2000,7,12,199,8,19,852,160.57945
1995,7,12,199,13,14,855,181.68484
1999,7,12,199,14,13,873,149.67151
1998,7,12,199,3,10,883,168.0675
1999,7,12,199,15,6,884,174.94057
1996,7,12,199,2,1,890,158.17537
1998,7,12,199,5,2,897,140.78642
1995,7,12,199,5,2,897,163.37677
1999,4,15,200,12,13,6,87.497444
1995,4,15,200,11,15,16,83.529266
1995,4,15,200,13,7,17,80.761421
1999,4,15,200,4,9,25,70.233597
1999,4,15,200,4,13,32,83.760406
1995,4,15,200,1,12,40,70.838936
1995,4,15,200,1,12,40,75.405708
1997,4,15,200,10,11,63,98.899666
1996,4,15,200,5,11,73,71.087593
1996,4,15,200,14,12,85,102.90076
1998,4,15,200,8,10,112,89.223167
1995,4,15,200,8,20,113,103.90039
1998,4,15,200,11,6,127,79.905159
1995,4,15,200,8,1,130,76.454811
1995,4,15,200,10,4,142,81.948364
2000,4,15,200,11,8,145,92.585709
1998,4,15,200,6,6,148,80.910034
1999,4,15,200,7,6,168,76.661049
1996,4,15,200,3,20,201,104.26931
1998,4,15,200,5,10,212,98.700645
1999,4,15,200,3,12,215,104.86542
1997,4,15,200,2,10,223,66.143135
1996,4,15,200,4,12,225,103.05736
2000,4,15,200,13,16,229,125.45301
2000,4,15,200,6,15,235,105.21166
1998,4,15,200,4,7,237,88.095993
1997,4,15,200,10,16,240,118.13892
2000,4,15,200,7,17,247,102.55463
1997,4,15,200,7,19,250,106.22511
1999,4,15,200,6,3,266,94.903221
1995,4,15,200,6,3,266,95.673721
1996,4,15,200,9,7,291,115.28864
2000,4,15,200,13,2,317,93.015274
1998,4,15,200,5,8,319,115.19786
1998,4,15,200,9,6,322,104.73313
1998,4,15,200,11,8,323,120.45019
1997,4,15,200,12,10,324,116.10499
1999,4,15,200,1,9,329,100.65645
1999,4,15,200,7,5,333,107.72066
2000,4,15,200,10,3,338,97.918564
2000,4,15,200,8,12,339,113.04246
1998,4,15,200,4,9,364,95.272423
1995,4,15,200,7,11,367,119.03495
1998,4,15,200,11,2,373,105.97158
2000,4,15,200,4,6,382,111.86703
1997,4,15,200,13,10,395,108.81612
1995,4,15,200,6,12,400,127.58388
1999,4,15,200,11,16,404,132.04808
1995,4,15,200,2,8,421,126.69368
1997,4,15,200,13,14,445,122.06511
2000,4,15,200,2,9,460,106.32484
2000,4,15,200,15,3,461,122.20349
1995,4,15,200,9,3,469,109.43565
1999,4,15,200,9,3,469,120.75703
1997,4,15,200,14,20,480,133.06107
1995,4,15,200,9,18,487,138.66895
1997,4,15,200,6,6,495,130.9993
1999,4,15,200,10,1,505,130.31767
1995,4,15,200,6,20,524,120.81644
1999,4,15,200,12,7,551,121.23714
1995,4,15,200,4,8,552,136.79985
1998,4,15,200,15,10,553,154.74002
1995,4,15,200,15,9,573,133.3378
1997,4,15,200,11,9,594,145.55606
1999,4,15,200,14,6,601,136.19118
1996,4,15,200,15,6,618,144.63966
1995,4,15,200,3,17,623,147.17068
1999,4,15,200,10,5,624,136.09239
1997,4,15,200,11,10,655,144.34537
1996,4,15,200,9,20,658,159.72093
1997,4,15,200,11,17,662,155.94235
1995,4,15,200,1,11,673,152.86771
1996,4,15,200,14,14,694,142.2
1996,4,15,200,9,6,700,140.44989
1999,4,15,200,13,16,702,164.46776
1998,4,15,200,1,10,710,123.1655
1996,4,15,200,15,8,724,156.87802
1998,4,15,200,2,5,728,155.70654
1997,4,15,200,13,20,729,146.78297
1998,4,15,200,10,12,732,146.35587
1998,4,15,200,2,13,745,151.4072
1995,4,15,200,1,20,746,155.2787
2000,4,15,200,7,17,762,152.96567
2000,4,15,200,3,5,775,145.12193
1999,4,15,200,7,1,777,150.959
1999,4,15,200,11,8,781,158.41174
1998,4,15,200,10,1,783,145.15352
1996,4,15,200,2,15,788,143.4364
1995,4,15,200,14,8,792,160.40254
1999,4,15,200,12,14,824,171.27637
2000,4,15,200,1,10,836,173.76341
1996,4,15,200,9,18,838,155.71422
2000,4,15,200,7,1,843,140.90491
1997,4,15,200,6,5,865,152.36841
1997,4,15,200,12,12,869,170.80148
2000,4,15,200,5,10,877,162.84987
1998,4,15,200,15,6,884,178.36639
1995,4,15,200,10,17,885,164.85977
2000,4,15,200,11,19,891,203.89955
1998,4,15,200,7,6,893,156.7204
1999,3,20,201,3,6,14,77.579086
1998,3,20,201,13,7,26,78.016365
1995,3,20,201,4,2,34,67.313461
1997,3,20,201,3,5,42,86.189384
1997,3,20,201,5,8,71,92.507805
1995,3,20,201,14,6,74,106.54806
2000,3,20,201,10,14,78,79.275513
1998,3,20,201,10,16,82,104.4643
1995,3,20,201,14,4,96,99.820076
1995,3,20,201,10,5,97,86.132484
1997,3,20,201,8,20,113,87.41613
2000,3,20,201,5,13,120,86.350136
1996,3,20,201,11,3,123,74.912628
1997,3,20,201,15,9,138,103.14046
1998,3,20,201,7,6,143,76.879982
1998,3,20,201,4,3,147,90.661827
1999,3,20,201,10,3,151,94.080498
1999,3,20,201,4,8,156,91.860115
1998,3,20,201,2,12,157,81.08989
1998,3,20,201,4,19,185,113.24668
1998,3,20,201,11,2,191,88.21608
1995,3,20,201,7,11,192,98.733002
2000,3,20,201,6,7,207,108.83003
1997,3,20,201,9,7,222,86.64576
1997,3,20,201,10,2,231,89.061432
1996,3,20,201,11,16,249,91.422829
1999,3,20,201,1,18,253,91.445503
1998,3,20,201,1,4,254,86.808945
1997,3,20,201,8,16,313,131.20039
1996,3,20,201,15,2,314,118.16915
1999,3,20,201,4,6,340,106.25974
1996,3,20,201,12,15,344,127.8491
1999,3,20,201,9,9,346,118.12616
1997,3,20,201,15,19,363,129.8694
1998,3,20,201,1,15,380,110.83483
2000,3,20,201,8,20,381,126.785
1999,3,20,201,4,6,382,121.09411
1997,3,20,201,11,15,389,127.96038
1999,3,20,201,13,18,390,131.64575
1996,3,20,201,5,7,397,122.77054
1997,3,20,201,6,12,400,129.08698
1996,3,20,201,11,17,407,129.1647
1998,3,20,201,5,3,442,96.392799
1997,3,20,201,15,3,461,134.72923
2000,3,20,201,7,18,467,143.22412
1998,3,20,201,9,5,470,110.28181
1996,3,20,201,5,9,477,121.07635
1997,3,20,201,12,7,489,116.29898
1998,3,20,201,5,4,508,129.14011
2000,3,20,201,5,4,508,116.505
1998,3,20,201,1,1,536,117.97108
1998,3,20,201,15,1,540,133.33084
1999,3,20,201,6,3,555,134.7574
1995,3,20,201,10,5,571,132.08318
1997,3,20,201,5,13,587,130.26346
1999,3,20,201,6,4,588,143.70847
1999,3,20,201,11,9,594,143.65335
1995,3,20,201,12,17,599,162.65961
1995,3,20,201,13,20,600,156.93835
1999,3,20,201,13,20,600,160.02834
1996,3,20,201,6,18,616,142.25516
1998,3,20,201,3,17,623,149.00775
1999,3,20,201,12,6,625,157.42691
2000,3,20,201,11,2,639,130.87846
1995,3,20,201,9,8,647,118.33755
1997,3,20,201,6,11,651,132.73331
1997,3,20,201,9,12,661,147.73933
1998,3,20,201,13,11,669,149.12398
1997,3,20,201,12,13,670,165.9594
1998,3,20,201,11,8,679,143.245
1995,3,20,201,3,20,682,141.08031
1997,3,20,201,3,20,682,147.6815
2000,3,20,201,15,9,687,158.35991
2000,3,20,201,12,12,695,133.6604
1995,3,20,201,9,6,700,144.13567
1995,3,20,201,3,6,707,140.31308
1996,3,20,201,15,8,724,147.01598
1999,3,20,201,15,8,724,153.67696
2000,3,20,201,9,8,739,145.19801
2000,3,20,201,9,17,757,161.76985
1997,3,20,201,3,15,764,155.76567
1995,3,20,201,11,4,774,143.60629
1996,3,20,201,9,6,782,144.10365
1999,3,20,201,11,13,785,185.64067
2000,3,20,201,12,9,799,166.01302
1999,3,20,201,11,11,801,147.35039
1996,3,20,201,9,10,804,171.43329
1997,3,20,201,7,16,813,169.79419
1996,3,20,201,5,15,814,171.71799
1995,3,20,201,7,3,823,151.00589
1999,3,20,201,9,19,830,188.15964
1995,3,20,201,15,9,853,182.58401
1996,3,20,201,14,13,873,194.65755
2000,3,20,201,5,10,877,158.23257
1998,3,20,201,2,1,890,149.47885
1997,3,20,201,5,2,897,156.14975
1995,6,11,202,4,12,43,80.352715
1999,6,11,202,4,14,50,93.430115
1995,6,11,202,13,1,62,96.399033
1997,6,11,202,5,11,73,86.703438
1995,6,11,202,14,6,74,106.97103
1997,6,11,202,1,6,76,70.050194
1995,6,11,202,2,18,80,84.949432
2000,6,11,202,2,18,80,86.604042
1995,6,11,202,8,5,90,104.14733
1996,6,11,202,11,12,91,73.877258
1995,6,11,202,3,13,92,81.364563
1995,6,11,202,6,19,105,94.918045
1999,6,11,202,8,10,112,98.342987
1998,6,11,202,8,2,115,96.857224
2000,6,11,202,8,18,122,105.33736
2000,6,11,202,8,11,149,87.140396
2000,6,11,202,1,5,152,57.937428
1996,6,11,202,4,8,156,86.217163
1997,6,11,202,5,5,161,91.834251
1997,6,11,202,13,15,177,91.575027
1996,6,11,202,12,12,190,96.953285
1999,6,11,202,9,6,193,96.419113
1997,6,11,202,3,20,201,98.873383
2000,6,11,202,9,20,208,108.35426
1999,6,11,202,6,6,211,73.757011
2000,6,11,202,6,6,211,75.922302
2000,6,11,202,15,17,217,97.030647
1995,6,11,202,12,8,226,94.266083
1996,6,11,202,6,3,266,93.68293
2000,6,11,202,15,20,268,127.95747
1997,6,11,202,11,20,280,127.21667
2000,6,11,202,11,20,280,113.72126
2000,6,11,202,13,6,293,112.93015
1997,6,11,202,11,19,302,109.88509
2000,6,11,202,12,5,307,105.86819
2000,6,11,202,7,13,311,115.96709
1995,6,11,202,7,13,311,124.3596
2000,6,11,202,7,14,328,103.15614
1995,6,11,202,10,3,338,115.81942
1998,6,11,202,12,9,341,111.46718
2000,6,11,202,9,8,365,103.79877
1997,6,11,202,2,7,366,108.89679
1996,6,11,202,8,3,375,111.38018
1995,6,11,202,15,5,392,124.3195
1995,6,11,202,11,9,406,105.12077
2000,6,11,202,5,20,416,122.42696
2000,6,11,202,10,5,431,124.77052
1997,6,11,202,7,4,432,114.689
1999,6,11,202,5,3,442,91.175156
1996,6,11,202,10,10,444,121.19247
1999,6,11,202,4,6,454,117.06678
1996,6,11,202,2,9,460,120.53502
1997,6,11,202,15,3,461,109.39753
1995,6,11,202,7,3,464,116.92188
1995,6,11,202,5,9,477,115.75745
1998,6,11,202,13,16,479,124.55076
1995,6,11,202,9,18,487,130.93643
1999,6,11,202,15,11,497,123.96497
1996,6,11,202,3,3,499,108.90521
2000,6,11,202,9,16,501,132.87335
1999,6,11,202,9,6,512,127.34303
1998,6,11,202,14,18,518,146.53023
1995,6,11,202,10,9,519,131.70731
1995,6,11,202,11,17,528,153.42722
1998,6,11,202,7,14,546,125.48359
2000,6,11,202,11,17,549,143.67233
1995,6,11,202,4,8,552,113.25982
1996,6,11,202,15,10,553,139.24504
1997,6,11,202,3,8,557,108.39506
1996,6,11,202,5,11,560,116.98563
1998,6,11,202,11,8,564,136.70729
1999,6,11,202,10,17,570,148.32793
1998,6,11,202,3,8,585,104.97553
1995,6,11,202,4,12,596,135.62823
1996,6,11,202,13,20,600,147.54538
2000,6,11,202,12,6,625,142.94032
1995,6,11,202,12,6,625,146.05022
2000,6,11,202,11,11,630,133.19949
1995,6,11,202,10,8,636,130.05074
1995,6,11,202,7,1,646,126.51984
1999,6,11,202,7,1,646,133.05875
1996,6,11,202,9,8,647,125.63001
1996,6,11,202,6,11,651,155.47737
1996,6,11,202,11,17,662,145.509
1999,6,11,202,14,3,665,151.68643
1997,6,11,202,13,11,669,133.23154
1998,6,11,202,12,13,670,155.15842
1997,6,11,202,11,17,675,175.50996
1995,6,11,202,3,20,682,123.12865
2000,6,11,202,15,14,683,161.72791
1995,6,11,202,4,15,688,128.34459
1995,6,11,202,14,14,694,147.14093
2000,6,11,202,1,10,710,141.96632
1996,6,11,202,15,8,722,154.20078
1999,6,11,202,9,8,739,141.73691
1997,6,11,202,3,15,740,144.8277
1995,6,11,202,9,1,755,140.52228
1997,6,11,202,3,18,778,160.41168
1996,6,11,202,4,16,780,158.43483
2000,6,11,202,13,10,800,156.60852
1996,6,11,202,1,18,816,158.01996
2000,6,11,202,12,13,825,158.10823
1996,6,11,202,12,17,832,159.34819
1997,6,11,202,8,2,834,163.72717
1997,6,11,202,3,12,839,161.67914
2000,6,11,202,2,16,857,144.93819
1998,6,11,202,2,16,857,159.52884
1997,6,11,202,9,14,878,173.91626
1998,8,14,203,1,1,28,70.764687
1999,8,14,203,2,4,39,73.500847
1997,8,14,203,10,18,48,111.03238
1998,8,14,203,3,7,54,74.059662
1998,8,14,203,1,6,76,74.866577
1995,8,14,203,11,9,81,83.405342
1995,8,14,203,1,2,98,84.310287
2000,8,14,203,13,17,107,95.266754
1999,8,14,203,8,16,125,114.26308
1997,8,14,203,11,15,133,92.493774
1999,8,14,203,8,18,155,114.86159
1995,8,14,203,8,8,178,86.876076
1998,8,14,203,13,12,181,113.37663
1999,8,14,203,1,1,194,90.474823
1995,8,14,203,2,14,238,89.454788
1996,8,14,203,2,14,238,111.36838
1996,8,14,203,12,10,245,107.35365
1997,8,14,203,14,2,256,109.27748
1999,8,14,203,14,13,260,130.17218
1998,8,14,203,7,16,262,109.9277
1999,8,14,203,4,2,284,105.14133
1999,8,14,203,11,19,302,125.38334
1997,8,14,203,8,9,303,112.97623
1995,8,14,203,7,4,304,102.62572
1998,8,14,203,6,11,309,110.54394
1997,8,14,203,12,15,318,127.0024
1998,8,14,203,5,18,343,127.03888
1996,8,14,203,12,15,344,124.91684
2000,8,14,203,9,14,356,131.14276
1995,8,14,203,6,12,400,115.46909
1996,8,14,203,5,1,410,118.59893
1999,8,14,203,12,15,413,126.54375
1997,8,14,203,13,10,415,132.56885
1998,8,14,203,5,20,416,133.69753
1998,8,14,203,4,18,423,122.48772
1997,8,14,203,4,18,423,119.76709
1998,8,14,203,4,18,423,125.86978
1997,8,14,203,2,6,430,116.47224
1995,8,14,203,1,1,437,101.20683
1999,8,14,203,14,18,450,138.90503
1996,8,14,203,4,6,454,119.96195
2000,8,14,203,15,16,455,140.9261
1996,8,14,203,14,14,466,150.76096
1997,8,14,203,9,3,469,107.75978
1999,8,14,203,10,9,519,146.97069
1996,8,14,203,2,5,522,126.74784
1996,8,14,203,10,1,547,129.74245
2000,8,14,203,3,2,550,120.93266
1999,8,14,203,5,11,560,133.9131
1995,8,14,203,10,5,571,129.90344
1999,8,14,203,6,4,588,126.90952
1999,8,14,203,1,5,595,132.8279
1995,8,14,203,5,6,603,119.65472
